trial_id,scene_id,scene_family,method,instruction_type,instruction_text,candidate_count,asked,question_count,latency,target_correct,failure_category
1119,scene_026,bottle_only,first_question,ambiguous,pick up my bottle.,4,True,1,42.577337,True,none
1120,scene_026,bottle_only,first_question,partial,pick up the right bottle.,1,False,0,16.353649,True,none
1121,scene_026,bottle_only,first_question,partial,pick up the center bottle.,1,False,0,13.344864,False,wrong_object_selected
1122,scene_026,bottle_only,random_question,partial,pick up the center bottle.,1,False,0,22.978482,False,wrong_object_selected
1123,scene_026,bottle_only,random_question,partial,pick up the right bottle.,1,False,0,28.144993,True,none
1124,scene_026,bottle_only,random_question,ambiguous,pick up my bottle.,4,True,3,138.194614,True,none
1125,scene_026,bottle_only,random_question,ambiguous,pick up my bottle.,4,True,1,52.26499,True,none
1126,scene_026,bottle_only,vlm_best_question,ambiguous,pick up my bottle.,4,True,3,92.621182,True,none
1127,scene_026,bottle_only,vlm_best_question,partial,pick up the right bottle.,1,False,0,39.958724,True,none
1128,scene_026,bottle_only,vlm_best_question,partial,pick up the center bottle.,1,False,0,25.884859,False,wrong_object_selected
1129,scene_026,bottle_only,proposed_efe,partial,pick up the center bottle.,1,False,0,20.427685,False,wrong_object_selected
1130,scene_026,bottle_only,proposed_efe,partial,pick up the right bottle.,1,False,0,18.579668,True,none
1131,scene_026,bottle_only,proposed_efe,ambiguous,pick up my bottle.,4,True,1,55.750479,True,none
1132,scene_026,bottle_only,proposed_efe,ambiguous,pick up my bottle.,4,True,3,132.251061,True,none
1133,scene_027,mixed,top_score,clear,pick up the red bottle.,1,False,0,4.881864,True,none
1134,scene_027,mixed,top_score,clear,pick up the red cup.,1,False,0,2.698447,True,none
1135,scene_027,mixed,random_candidate,clear,pick up the pink cup.,1,False,0,7.815802,False,wrong_object_selected
1136,scene_027,mixed,random_candidate,clear,pick up the brown cup.,1,False,0,2.490654,True,none
1137,scene_027,mixed,vlm_direct,clear,pick up the green bottle.,1,False,0,20.288434,True,none
1138,scene_027,mixed,vlm_direct,clear,pick up the black bottle.,6,False,0,36.814866,True,none
1139,scene_027,mixed,first_question,clear,pick up the left cup.,1,False,0,2.907328,True,none
1140,scene_027,mixed,first_question,clear,pick up the right cup.,1,False,0,2.6422,True,none
1141,scene_027,mixed,random_question,clear,pick up the center cup.,1,False,0,2.641261,True,none
1142,scene_027,mixed,random_question,clear,pick up the left bottle.,1,False,0,3.026029,True,none
1143,scene_027,mixed,vlm_best_question,clear,pick up the bottom bottle.,1,False,0,3.396096,True,none
1144,scene_027,mixed,vlm_best_question,clear,pick up the top bottle.,2,True,1,56.182558,True,none
1145,scene_027,mixed,proposed_efe,clear,pick up the red cup.,1,False,0,1.814838,True,none
1146,scene_027,mixed,top_score,partial,pick up the top bottle.,2,False,0,6.530229,False,ambiguity_not_solved
1147,scene_027,mixed,top_score,partial,pick up the right bottle.,1,False,0,5.249684,False,ambiguity_not_solved
1148,scene_027,mixed,top_score,ambiguous,pick up my bottle.,3,False,0,7.456029,False,ambiguity_not_solved
1149,scene_027,mixed,top_score,ambiguous,pick up my cup.,3,False,0,9.443655,False,ambiguity_not_solved
1150,scene_027,mixed,random_candidate,ambiguous,pick up my cup.,3,False,0,3.212024,True,none
1151,scene_027,mixed,random_candidate,ambiguous,pick up my bottle.,3,False,0,4.545025,False,ambiguity_not_solved
1152,scene_027,mixed,random_candidate,partial,pick up the top bottle.,2,False,0,3.916383,True,none
1153,scene_027,mixed,random_candidate,partial,pick up the center bottle.,1,False,0,3.592572,False,wrong
1154,scene_027,mixed,vlm_direct,partial,pick up the center bottle.,1,False,0,14.420351,False,wrong_object_selected
1155,scene_027,mixed,vlm_direct,partial,pick up the top bottle.,2,False,0,26.00243,True,none
1156,scene_027,mixed,vlm_direct,ambiguous,pick up my bottle.,3,False,0,86.55883,False,ambiguity_not_solved
1157,scene_027,mixed,vlm_direct,ambiguous,pick up my cup.,3,False,0,51.923662,False,ambiguity_not_solved
1158,scene_027,mixed,first_question,ambiguous,pick up my cup.,3,True,1,38.733858,True,none
1159,scene_027,mixed,first_question,ambiguous,pick up my bottle.,3,True,2,57.883818,True,none
1160,scene_027,mixed,first_question,partial,pick up the top bottle.,2,True,1,28.107289,True,none
1161,scene_027,mixed,random_question,partial,pick up the top cup.,1,False,0,2.595657,True,none
1162,scene_027,mixed,random_question,partial,pick up the top bottle.,2,True,1,66.518971,True,none
1163,scene_027,mixed,random_question,ambiguous,pick up my bottle.,3,True,2,125.409135,True,none
1164,scene_027,mixed,random_question,ambiguous,pick up my cup.,3,True,2,59.262204,True,none
1165,scene_027,mixed,vlm_best_question,ambiguous,pick up my cup.,3,True,2,108.054055,True,none
1166,scene_027,mixed,vlm_best_question,ambiguous,pick up my bottle.,3,True,2,77.823077,True,none
1167,scene_027,mixed,vlm_best_question,partial,pick up the top bottle.,2,True,1,35.076923,True,none
1168,scene_027,mixed,vlm_best_question,partial,pick up the top cup.,1,False,0,28.026045,True,none
1169,scene_027,mixed,proposed_efe,partial,pick up the top cup.,1,False,0,42.369462,True,none
1170,scene_027,mixed,proposed_efe,partial,pick up the top bottle.,2,True,1,44.851962,True,none
1171,scene_027,mixed,proposed_efe,ambiguous,pick up my bottle.,3,True,1,108.034394,True,none
1172,scene_028,mixed,top_score,clear,Pick up the blue cup.,1,False,0,7.66687,True,none
1173,scene_028,mixed,top_score,clear,Pick up the green cup.,1,False,0,5.037866,True,none
1174,scene_028,mixed,random_candidate,clear,Pick up the left cup.,1,False,0,17.382168,True,none
1175,scene_028,mixed,random_candidate,clear,Pick up the right cup.,1,False,0,6.170133,True,none
1176,scene_028,mixed,vlm_direct,clear,Pick up the green bottle.,1,False,0,5.883363,True,none
1177,scene_028,mixed,vlm_direct,clear,Pick up the red bottle.,1,False,0,2.592213,True,none
1178,scene_028,mixed,random_question,clear,Pick up the green bottle.,1,False,0,2.542287,True,none
1179,scene_028,mixed,random_question,clear,Pick up the red bottle.,1,False,0,3.194352,True,none
1180,scene_028,mixed,vlm_best_question,clear,Pick up the red bottle.,1,False,0,1.770483,True,none
1181,scene_028,mixed,vlm_best_question,clear,Pick up the green bottle.,1,False,0,2.218377,True,none
1182,scene_028,mixed,proposed_efe,clear,Pick up the green bottle.,1,False,0,7.152291,True,none
1183,scene_028,mixed,proposed_efe,clear,Pick up the red bottle.,1,False,0,8.738857,True,none
1184,scene_028,mixed,top_score,partial,Pick up the red cup.,1,False,0,4.427459,False,gd_missing_target_candidate
1185,scene_028,mixed,top_score,partial,Pick up the pink cup.,1,False,0,7.595407,False,wrong_object_selected
1186,scene_028,mixed,top_score,ambiguous,Pick up my cup.,5,False,0,8.091401,True,none
1187,scene_028,mixed,random_candidate,ambiguous,Pick up my cup.,5,False,0,2.815584,False,wrong
1188,scene_028,mixed,random_candidate,ambiguous,Pick up my cup.,5,False,0,3.608956,False,ambiguity_not_solved
1189,scene_028,mixed,random_candidate,partial,Pick up the red cup.,1,False,0,3.398037,False,unresolved
1190,scene_028,mixed,vlm_direct,partial,Pick up the red cup.,1,False,0,5.262517,False,wrong
1191,scene_028,mixed,vlm_direct,partial,Pick up the center cup.,2,False,0,76.098127,False,ambiguity_not_solved
1192,scene_028,mixed,vlm_direct,ambiguous,Pick up my cup.,5,False,0,92.966155,True,none
1193,scene_028,mixed,vlm_direct,ambiguous,Pick up my bottle.,2,False,0,75.532259,True,none
1194,scene_028,mixed,first_question,ambiguous,Pick up my bottle.,2,True,1,58.129,True,none
1195,scene_028,mixed,first_question,partial,Pick up the center cup.,2,True,1,20.313168,True,none
1196,scene_028,mixed,first_question,partial,Pick up the red cup.,1,False,0,44.613234,False,wrong_object_selected
1197,scene_028,mixed,random_question,partial,Pick up the red cup.,1,False,0,18.314473,False,wrong_object_selected
1198,scene_028,mixed,random_question,partial,Pick up the center cup.,2,True,1,57.069198,True,none
1199,scene_028,mixed,random_question,ambiguous,Pick up my cup.,5,False,0,50.881183,False,vlm_error
1200,scene_028,mixed,random_question,ambiguous,Pick up my cup.,5,True,4,199.831173,True,none
1201,scene_028,mixed,random_question,ambiguous,Pick up my bottle.,2,True,1,65.95871,True,none
1202,scene_028,mixed,vlm_best_question,ambiguous,Pick up my bottle.,2,True,1,44.414859,True,none
1203,scene_028,mixed,vlm_best_question,ambiguous,Pick up my cup.,5,True,3,216.354973,True,none
1204,scene_028,mixed,vlm_best_question,partial,Pick up the red cup.,1,False,0,13.52073,False,gd_missing_target_candidate
1205,scene_028,mixed,vlm_best_question,partial,Pick up the center cup.,2,True,1,59.048159,True,none
1206,scene_028,mixed,proposed_efe,partial,Pick up the center cup.,2,True,1,52.197971,True,none
1207,scene_028,mixed,proposed_efe,partial,Pick up the red cup.,1,False,0,19.77891,False,gd_missing_target_candidate
1208,scene_028,mixed,proposed_efe,ambiguous,Pick up my cup.,5,True,2,325.466575,True,none
1209,scene_028,mixed,proposed_efe,ambiguous,Pick up my bottle.,2,True,1,91.54686,True,none
1210,scene_029,mixed,top_score,clear,Pick up the green cup.,1,False,0,7.521125,True,none
1211,scene_029,mixed,random_candidate,clear,Pick up the left cup.,1,False,0,8.086802,True,none
1212,scene_029,mixed,random_candidate,clear,Pick up the green fork.,1,False,0,3.280415,True,none
1213,scene_029,mixed,vlm_direct,clear,Pick up the blue fork.,2,False,0,61.178022,False,ambiguity_not_solved
1214,scene_029,mixed,vlm_direct,clear,Pick up the red fork.,1,False,0,12.01953,True,none
1215,scene_029,mixed,first_question,clear,Pick up the cyan spoon.,1,False,0,7.524961,True,none
1216,scene_029,mixed,first_question,clear,Pick up the red spoon.,1,False,0,15.597287,True,none
1217,scene_029,mixed,random_question,clear,Pick up the left cup.,1,False,0,2.866261,True,none
1218,scene_029,mixed,random_question,clear,Pick up the blue cup.,1,False,0,4.096907,True,none
1219,scene_029,mixed,vlm_best_question,clear,Pick up the blue cup.,1,False,0,12.228513,True,none
1220,scene_029,mixed,vlm_best_question,clear,Pick up the green cup.,1,False,0,17.181032,True,none
1221,scene_029,mixed,proposed_efe,clear,Pick up the green cup.,1,False,0,2.351331,True,none
1222,scene_029,mixed,proposed_efe,clear,Pick up the green cup.,1,False,0,3.005786,True,none
1223,scene_029,mixed,top_score,partial,Pick up center cup.,1,False,0,6.325898,False,wrong_object_selected
1224,scene_029,mixed,top_score,partial,Pick up right cup.,1,False,0,2.881392,True,none
1225,scene_029,mixed,top_score,ambiguous,Pick up my cup.,5,False,0,6.508289,False,wrong
1226,scene_029,mixed,top_score,ambiguous,Pick up my fork.,3,False,0,15.313606,True,none
1227,scene_029,mixed,random_candidate,ambiguous,Pick up my fork.,3,False,0,9.01141,False,ambiguity_not_solved
1228,scene_029,mixed,random_candidate,ambiguous,Pick up my cup.,5,False,0,3.502196,False,wrong
1229,scene_029,mixed,random_candidate,partial,Pick up the right cup.,1,False,0,4.046633,True,none
1230,scene_029,mixed,random_candidate,partial,Pick up the center cup.,1,False,0,9.413737,False,wrong_object_selected
1231,scene_029,mixed,vlm_direct,partial,Pick up the center cup.,1,False,0,8.722186,False,wrong_object_selected
1232,scene_029,mixed,vlm_direct,partial,Pick up the right cup.,1,False,0,2.954818,True,none
1233,scene_029,mixed,vlm_direct,ambiguous,Pick up the my cup.,5,False,0,90.64128,False,wrong
1234,scene_029,mixed,vlm_direct,ambiguous,Pick up my fork.,3,False,0,110.812543,True,none
1235,scene_029,mixed,first_question,ambiguous,Pick up my fork.,3,True,2,185.387,True,none
1236,scene_029,mixed,first_question,ambiguous,Pick up my cup.,5,True,3,116.985028,True,none
1237,scene_029,mixed,first_question,partial,Pick up the right cup.,1,False,0,22.509285,True,none
1238,scene_029,mixed,first_question,partial,Pick up the red cup.,1,False,0,46.684588,False,gd_missing_target_candidate
1239,scene_029,mixed,random_question,partial,Pick up the red cup.,1,False,0,33.818235,False,gd_missing_target_candidate
1240,scene_029,mixed,random_question,ambiguous,Pick up my cup.,5,True,4,208.015735,True,none
1241,scene_029,mixed,vlm_best_question,ambiguous,Pick up my cup.,5,True,2,117.727332,True,none
1242,scene_029,mixed,vlm_best_question,ambiguous,Pick up my fork.,3,True,2,89.405875,True,none
1243,scene_029,mixed,vlm_best_question,partial,Pick up the red cup.,1,False,0,25.207693,False,gd_missing_target_candidate
1244,scene_029,mixed,vlm_best_question,partial,Pick up the right cup.,1,False,0,21.101815,True,none
1245,scene_029,mixed,proposed_efe,partial,Pick up the right cup.,1,False,0,37.69154,True,none
1246,scene_029,mixed,proposed_efe,partial,Pick up the red cup.,1,False,0,38.557633,False,gd_missing_target_candidate
1247,scene_029,mixed,proposed_efe,ambiguous,Pick up my cup.,5,True,2,117.526776,True,none
1248,scene_030,mixed,top_score,clear,Pick up the green bottle.,1,False,0,5.874584,True,none
1249,scene_030,mixed,random_candidate,clear,Pick up the blue bottle.,1,False,0,6.012614,True,none
1250,scene_030,mixed,random_candidate,clear,Pick up the blue fork.,1,False,0,3.7072,True,none
1251,scene_030,mixed,vlm_direct,clear,Pick up the red fork.,1,False,0,3.252578,True,none
1252,scene_030,mixed,vlm_direct,clear,Pick up the green fork.,1,False,0,3.301728,True,none
1253,scene_030,mixed,first_question,clear,Pick up the cyan spoon.,1,False,0,3.360646,True,none
1254,scene_030,mixed,random_question,clear,Pick up the left spoon.,2,True,1,37.42384,True,none
1255,scene_030,mixed,vlm_best_question,clear,Pick up the right bottle.,1,False,0,5.092282,True,none
1256,scene_030,mixed,vlm_best_question,clear,Pick up the center bottle.,2,True,1,55.154959,True,none
1257,scene_030,mixed,proposed_efe,clear,Pick up the red bottle.,1,False,0,3.192953,True,none
1258,scene_030,mixed,proposed_efe,clear,Pick up the green bottle.,1,False,0,3.614681,True,none
1259,scene_030,mixed,top_score,partial,Pick up the center bottle.,2,False,0,5.99395,True,none
1260,scene_030,mixed,top_score,partial,Pick up the left spoon.,2,False,0,26.764788,True,none
1261,scene_030,mixed,top_score,ambiguous,Pick up my fork.,3,False,0,7.639989,False,ambiguity_not_solved
1262,scene_030,mixed,top_score,ambiguous,Pick up my bottle.,3,False,0,21.66062,False,ambiguity_not_solved
1263,scene_030,mixed,random_candidate,ambiguous,Pick up my bottle.,3,False,0,5.503836,False,ambiguity_not_solved
1264,scene_030,mixed,random_candidate,ambiguous,Pick up my fork.,3,False,0,19.028759,False,ambiguity_not_solved
1265,scene_030,mixed,random_candidate,partial,Pick up the left spoon.,2,False,0,6.027567,True,none
1266,scene_030,mixed,random_candidate,partial,Pick up the center bottle.,2,False,0,6.380715,False,ambiguity_not_solved
1267,scene_030,mixed,vlm_direct,partial,Pick up the center bottle.,2,False,0,72.629896,True,none
1268,scene_030,mixed,vlm_direct,partial,Pick up the left spoon.,2,False,0,53.051058,True,none
1269,scene_030,mixed,vlm_direct,ambiguous,Pick up my fork.,3,False,0,68.218379,False,ambiguity_not_solved
1270,scene_030,mixed,vlm_direct,ambiguous,Pick up my botlle.,8,False,0,111.60795,True,none
1271,scene_030,mixed,first_question,ambiguous,Pick up my bottle.,3,True,2,144.740848,True,none
1272,scene_030,mixed,first_question,ambiguous,Pick up my fork.,3,True,1,25.142165,True,none
1273,scene_030,mixed,first_question,partial,Pick up the left spoon.,2,True,1,23.308174,True,none
1274,scene_030,mixed,first_question,partial,Pick up the center bottle.,2,True,1,28.666267,True,none
1275,scene_030,mixed,random_question,partial,Pick up the center bottle.,2,True,1,54.122422,True,none
1276,scene_030,mixed,random_question,partial,Pick up the left spoon.,2,True,1,58.715863,True,none
1277,scene_030,mixed,random_question,ambiguous,Pick up my bottle.,3,True,2,85.877143,True,none
1278,scene_030,mixed,random_question,ambiguous,Pick up my fork.,3,True,2,115.740359,True,none
1279,scene_030,mixed,vlm_best_question,ambiguous,Pick up my fork.,3,True,1,97.812063,True,none
1280,scene_030,mixed,vlm_best_question,ambiguous,Pick up my bottle.,3,True,2,72.23152,True,none
1281,scene_030,mixed,vlm_best_question,partial,Pick up the center bottle.,2,True,1,43.588481,True,none
1282,scene_030,mixed,vlm_best_question,partial,Pick up the left spoon.,2,True,1,22.040059,True,none
1283,scene_030,mixed,proposed_efe,partial,Pick up the left spoon.,2,True,1,39.486435,True,none
1284,scene_030,mixed,proposed_efe,partial,Pick up the center bottle.,2,True,1,45.915452,True,none
1285,scene_030,mixed,proposed_efe,ambiguous,Pick up my bottle.,3,True,1,39.75094,True,none
1286,scene_030,mixed,proposed_efe,ambiguous,Pick up my fork.,3,True,2,111.454919,True,none
1287,scene_031,mixed,top_score,clear,Pick up metal cup.,1,False,0,3.231519,True,none
1288,scene_031,mixed,top_score,clear,Pick up left cup.,1,False,0,6.620066,True,none
1289,scene_031,mixed,random_candidate,clear,Pick up right cup.,1,False,0,6.540776,True,none
1290,scene_031,mixed,random_candidate,clear,Pick up the red bottle.,1,False,0,3.351366,True,none
1291,scene_031,mixed,vlm_direct,clear,Pick up the green bottle.,1,False,0,5.005268,True,none
1292,scene_031,mixed,vlm_direct,clear,Pick up the green fork.,1,False,0,3.473883,True,none
1293,scene_031,mixed,first_question,clear,Pick up the blue fork.,1,False,0,5.201455,True,none
1294,scene_031,mixed,first_question,clear,Pick up the red fork.,1,False,0,4.834369,True,none
1295,scene_031,mixed,random_question,clear,Pick up the red spoon.,1,False,0,6.83426,True,none
1296,scene_031,mixed,random_question,clear,Pick up the cyan spoon.,1,False,0,6.535548,True,none
1297,scene_031,mixed,vlm_best_question,clear,Pick up the cyan spoon.,1,False,0,1.690649,True,none
1298,scene_031,mixed,vlm_best_question,clear,Pick up the cyan spoon.,1,False,0,2.115201,True,none
1299,scene_031,mixed,proposed_efe,clear,Pick up the cyan spoon.,1,False,0,7.41667,True,none
1300,scene_031,mixed,proposed_efe,clear,Pick up the cyan spoon.,1,False,0,13.239545,True,none
1301,scene_031,mixed,top_score,partial,Pick up the center bottle.,1,False,0,3.348335,True,none
1302,scene_031,mixed,top_score,partial,Pick up the left spoon.,1,False,0,15.472269,True,none
1303,scene_031,mixed,top_score,ambiguous,Pick up my fork.,3,False,0,13.10437,True,none
1304,scene_031,mixed,top_score,ambiguous,Pick up my cup.,3,False,0,7.876698,False,ambiguity_not_solved
1305,scene_031,mixed,random_candidate,ambiguous,Pick up my cup.,3,False,0,32.078584,False,wrong_object_selected
1306,scene_031,mixed,random_candidate,ambiguous,Pick up my fork.,3,False,0,18.435677,False,ambiguity_not_solved
1307,scene_031,mixed,random_candidate,partial,Pick up the right fork.,1,False,0,5.716801,True,none
1308,scene_031,mixed,random_candidate,partial,Pick up the left spoon.,1,False,0,7.773442,True,none
1309,scene_031,mixed,vlm_direct,partial,Pick up the left spoon.,1,False,0,23.691537,True,none
1310,scene_031,mixed,vlm_direct,partial,Pick up the right fork.,1,False,0,5.774023,True,none
1311,scene_031,mixed,vlm_direct,ambiguous,Pick up my fork.,3,False,0,105.212085,True,none
1312,scene_031,mixed,vlm_direct,ambiguous,Pick up my bottle.,2,False,0,66.457015,False,ambiguity_not_solved
1313,scene_031,mixed,first_question,ambiguous,Pick up my cup.,3,True,2,75.70045,True,none
1314,scene_031,mixed,first_question,ambiguous,Pick up my fork.,3,True,2,188.530118,True,none
1315,scene_031,mixed,first_question,partial,Pick up the right fork.,1,False,0,2.837896,True,none
1316,scene_031,mixed,first_question,partial,Pick up the left spoon.,1,False,0,20.819139,True,none
1317,scene_031,mixed,random_question,partial,Pick up the left spoon.,1,False,0,30.216219,True,none
1318,scene_031,mixed,random_question,ambiguous,Pick up my fork.,3,True,1,54.295197,True,none
1319,scene_031,mixed,vlm_best_question,ambiguous,Pick up my fork.,3,True,2,109.726422,True,none
1320,scene_031,mixed,vlm_best_question,ambiguous,Pick up my cup.,3,True,2,69.565315,True,none
1321,scene_031,mixed,vlm_best_question,partial,Pick up the left spoon.,1,False,0,50.08196,True,none
1322,scene_031,mixed,proposed_efe,partial,Pick up the right spoon.,1,False,0,28.757486,True,none
1323,scene_031,mixed,proposed_efe,partial,Pick up the left spoon.,1,False,0,26.139662,True,none
1324,scene_031,mixed,proposed_efe,ambiguous,Pick up my fork.,3,True,1,36.910702,True,none
1325,scene_032,mixed,top_score,clear,Pick up the red cup.,1,False,0,3.97109,True,none
1326,scene_032,mixed,top_score,clear,Pick up the green cup.,1,False,0,3.916111,True,none
1327,scene_032,mixed,random_candidate,clear,Pick up the metal cup.,1,False,0,4.348078,True,none
1328,scene_032,mixed,random_candidate,clear,Pick up the green bottle.,1,False,0,3.162762,True,none
1329,scene_032,mixed,vlm_direct,clear,Pick up the red bottle.,1,False,0,3.656765,True,none
1330,scene_032,mixed,vlm_direct,clear,Pick up the left cup.,1,False,0,3.509876,True,none
1331,scene_032,mixed,first_question,clear,Pick up the right cup.,1,False,0,5.966477,True,none
1332,scene_032,mixed,first_question,clear,Pick up the green fork.,1,False,0,3.061236,True,none
1333,scene_032,mixed,random_question,clear,Pick up the blue fork.,1,False,0,7.982476,True,none
1334,scene_032,mixed,vlm_best_question,clear,Pick up the red fork.,1,False,0,4.269058,True,none
1335,scene_032,mixed,vlm_best_question,clear,Pick up the cyan spoon.,1,False,0,1.951263,True,none
1336,scene_032,mixed,proposed_efe,clear,Pick up the cyan spoon.,1,False,0,2.342331,True,none
1337,scene_032,mixed,top_score,partial,Pick up the left spoon.,1,False,0,3.312927,True,none
1338,scene_032,mixed,top_score,partial,Pick up the right fork.,1,False,0,5.103131,True,none
1339,scene_032,mixed,top_score,ambiguous,Pick up my fork.,3,False,0,10.288579,True,none
1340,scene_032,mixed,top_score,ambiguous,Pick up my cup.,3,False,0,6.043108,False,ambiguity_not_solved
1341,scene_032,mixed,random_candidate,ambiguous,Pick up my cup.,3,False,0,4.997545,False,ambiguity_not_solved
1342,scene_032,mixed,random_candidate,ambiguous,Pick up my fork.,3,False,0,7.149669,False,ambiguity_not_solved
1343,scene_032,mixed,random_candidate,partial,Pick up the right fork.,1,False,0,4.235011,True,none
1344,scene_032,mixed,vlm_direct,partial,Pick up the left spoon.,1,False,0,17.406608,True,none
1345,scene_032,mixed,vlm_direct,partial,Pick up the left spoon.,1,False,0,1.713124,True,none
1346,scene_032,mixed,vlm_direct,ambiguous,Pick up my fork.,3,False,0,61.797758,True,none
1347,scene_032,mixed,first_question,ambiguous,Pick up my cup.,3,True,2,79.305331,True,none
1348,scene_032,mixed,first_question,ambiguous,Pick up my fork.,3,True,2,133.411519,True,none
1349,scene_032,mixed,first_question,partial,Pick up the left spoon.,1,False,0,23.141102,True,none
1350,scene_032,mixed,random_question,partial,Pick up the left spoon.,1,False,0,22.194323,True,none
1351,scene_032,mixed,random_question,partial,Pick up the right fork.,1,False,0,29.634873,True,none
1352,scene_032,mixed,random_question,ambiguous,Pick up the my fork.,3,True,2,100.42309,True,none
1353,scene_032,mixed,random_question,ambiguous,Pick up my cup.,3,True,2,75.339855,True,none
1354,scene_032,mixed,vlm_best_question,ambiguous,Pick up my cup.,3,True,2,148.608109,True,none
1355,scene_032,mixed,vlm_best_question,ambiguous,Pick up my fork.,3,True,2,178.861125,True,none
1356,scene_032,mixed,vlm_best_question,partial,Pick up the right fork.,1,False,0,33.212377,True,none
1357,scene_032,mixed,proposed_efe,partial,Pick up the right fork.,1,False,0,38.290082,True,none
1358,scene_032,mixed,proposed_efe,partial,Pick up the right fork.,1,False,0,48.092421,True,none
1359,scene_032,mixed,proposed_efe,ambiguous,Pick up my fork.,3,True,2,125.94892,True,none
1360,scene_032,mixed,proposed_efe,ambiguous,Pick up my cup.,3,True,2,111.992715,True,none
1361,scene_033,mixed,top_score,clear,Pick up the red cup.,1,False,0,23.507881,True,none
1362,scene_033,mixed,top_score,clear,Pick up the green cup.,1,False,0,43.919466,True,none
1363,scene_033,mixed,random_candidate,clear,Pick up the center cup.,2,False,0,10.972819,False,ambiguity_not_solved
1364,scene_033,mixed,random_candidate,clear,Pick up the metal cup.,1,False,0,4.439247,True,none
1365,scene_033,mixed,vlm_direct,clear,Pick up the red cup.,1,False,0,4.269593,True,none
1366,scene_033,mixed,vlm_direct,clear,Pick up the red bottle.,1,False,0,4.614181,True,none
1367,scene_033,mixed,first_question,clear,Pick up the green bottle.,1,False,0,3.542105,True,none
1368,scene_033,mixed,first_question,clear,Pick up the green fork.,1,False,0,5.060704,True,none
1369,scene_033,mixed,first_question,clear,Pick up the blue fork.,1,False,0,8.68653,True,none
1370,scene_033,mixed,first_question,clear,Pick up the red fork.,1,False,0,3.112458,True,none
1371,scene_033,mixed,random_question,clear,Pick up the red spoon.,1,False,0,3.51912,True,none
1372,scene_033,mixed,random_question,clear,Pick up the green spoon.,1,False,0,3.754392,True,none
1373,scene_033,mixed,vlm_best_question,clear,Pick up the green spoon.,1,False,0,2.537056,True,none
1374,scene_033,mixed,vlm_best_question,clear,Pick up the green spoon.,1,False,0,1.784398,True,none
1375,scene_033,mixed,proposed_efe,clear,Pick up the green spoon.,1,False,0,2.121819,True,none
1376,scene_033,mixed,proposed_efe,clear,Pick up the green spoon.,1,False,0,3.22637,True,none
1377,scene_033,mixed,top_score,partial,Pick up the left spoon.,1,False,0,3.256529,True,none
1378,scene_033,mixed,top_score,partial,Pick up the center cup.,2,False,0,7.236189,True,none
1379,scene_033,mixed,top_score,ambiguous,Pick up my cup.,3,False,0,8.973302,False,ambiguity_not_solved
1380,scene_033,mixed,random_candidate,ambiguous,Pick up my cup.,3,False,0,5.854856,False,ambiguity_not_solved
1381,scene_033,mixed,vlm_direct,partial,Pick up the center cup.,2,False,0,128.333815,True,none
1382,scene_033,mixed,vlm_direct,ambiguous,Pick up my cup.,3,False,0,51.328289,False,ambiguity_not_solved
1383,scene_033,mixed,vlm_direct,ambiguous,Pick up my fork.,3,False,0,56.558021,True,none
1384,scene_033,mixed,first_question,ambiguous,Pick up my fork.,3,True,2,442.352258,True,none
1385,scene_033,mixed,first_question,ambiguous,Pick up my cup.,3,True,2,98.125563,True,none
1386,scene_033,mixed,first_question,partial,Pick up the center cup.,2,True,1,158.868616,True,none
1387,scene_033,mixed,first_question,partial,Pick up the left spoon.,1,False,0,63.368121,True,none
1388,scene_033,mixed,random_question,partial,Pick up the left spoon.,1,False,0,67.356855,True,none
1389,scene_033,mixed,random_question,partial,Pick up the center cup.,2,True,1,52.962141,True,none
1390,scene_033,mixed,random_question,ambiguous,Pick up my cup.,3,True,2,878.397642,True,none
1391,scene_033,mixed,random_question,ambiguous,Pick up my fork.,3,True,2,406.581759,True,none
1392,scene_033,mixed,vlm_best_question,ambiguous,Pick up my fork.,3,True,2,497.197474,True,none
1393,scene_033,mixed,vlm_best_question,partial,Pick up the center bottle.,1,False,0,544.987502,True,none
1394,scene_033,mixed,vlm_best_question,partial,Pick up the center cup.,2,True,1,223.900539,True,none
1395,scene_033,mixed,proposed_efe,partial,Pick up the center cup.,2,True,1,161.753225,True,none
1396,scene_033,mixed,proposed_efe,partial,Pick up the center bottle.,1,False,0,117.753297,True,none
1397,scene_033,mixed,proposed_efe,ambiguous,Pick up my bottle.,2,True,1,74.91746,True,none
1398,scene_033,mixed,proposed_efe,ambiguous,Pick up my cup.,3,True,2,196.48174,True,none
1399,scene_034,mixed,top_score,clear,Pick up the red cup.,1,False,0,3.579762,True,none
1400,scene_034,mixed,top_score,clear,Pick up the green cup.,1,False,0,1.994538,True,none
1401,scene_034,mixed,random_candidate,clear,Pick up the metal cup.,1,False,0,3.103977,True,none
1402,scene_034,mixed,random_candidate,clear,Pick up the green bottle.,1,False,0,2.69108,True,none
1403,scene_034,mixed,vlm_direct,clear,Pick up the red bottle.,1,False,0,4.610986,True,none
1404,scene_034,mixed,vlm_direct,clear,Pick up the center bottle.,1,False,0,2.638866,True,none
1405,scene_034,mixed,first_question,clear,Pick up the right bottle.,1,False,0,61.927254,True,none
1406,scene_034,mixed,first_question,clear,Pick up the right cup.,1,False,0,4.799565,True,none
